customer_id,gender,age,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status
C5246,Female,Senior,Multan,11-10-2024,O9246,10/19/2023,McDonald's,Pasta,Chinese,4,221.81,Card,39,5/15/2025,420,Inactive,,9/14/2024,Cancelled
C1017,Female,Senior,Peshawar,7/26/2025,O5017,10/19/2023,McDonald's,Pasta,Dessert,3,707.54,Card,22,02-03-2025,127,Active,,03-10-2025,Cancelled
C6156,Female,Teenager,Multan,7/29/2024,O10156,10/19/2023,McDonald's,Pasta,Chinese,5,1372.76,Card,42,11-03-2024,448,Active,4,2/27/2025,Delayed
C2266,Female,Senior,Lahore,2/15/2025,O6266,10/19/2023,McDonald's,Sandwich,Italian,3,1253.72,Wallet,49,7/17/2025,260,Active,2,10-09-2024,Delayed
C1661,Female,Teenager,Islamabad,3/31/2025,O5661,10/19/2023,KFC,Pasta,Chinese,2,740.65,Card,8,05-01-2025,223,Active,,5/29/2025,Cancelled
C5074,Male,Senior,Karachi,01-04-2024,O9074,10/19/2023,Pizza Hut,Burger,Continental,2,1029.96,Wallet,50,12/24/2024,439,Active,5,03-04-2025,Delayed
C5975,Male,Senior,Peshawar,9/29/2023,O9975,10/19/2023,McDonald's,Sandwich,Dessert,1,288.03,Wallet,15,2/23/2025,369,Inactive,4,06-01-2025,Delayed
C1331,Female,Adult,Multan,3/27/2024,O5331,10/20/2023,Burger King,Fries,Dessert,4,1196.17,Card,17,02-10-2025,452,Active,,03-11-2025,Cancelled
C1933,Male,Adult,Lahore,09-01-2023,O5933,10/20/2023,McDonald's,Pasta,Continental,1,1103.76,Cash,36,4/20/2025,207,Active,,06-11-2025,Cancelled
C6077,Female,Teenager,Islamabad,1/27/2025,O10077,10/20/2023,Burger King,Pizza,Fast Food,4,1307.57,Wallet,12,6/24/2025,102,Active,,8/29/2024,Cancelled
C3231,Other,Adult,Peshawar,1/26/2024,O7231,10/20/2023,Burger King,Fries,Italian,4,137.6,Cash,6,2/20/2025,140,Active,1,11/19/2024,Delayed
C1114,Female,Teenager,Karachi,12/17/2023,O5114,10/20/2023,Pizza Hut,Pizza,Continental,5,149.23,Cash,1,08-10-2025,212,Inactive,,9/30/2024,Cancelled
C6889,Other,Adult,Multan,5/15/2024,O10889,10/20/2023,Subway,Burger,Continental,3,700.13,Cash,28,04-08-2025,348,Inactive,,09-05-2024,Cancelled
C3702,Other,Senior,Karachi,12-03-2024,O7702,10/20/2023,KFC,Sandwich,Italian,3,1466.23,Card,42,8/27/2024,488,Inactive,4,11-10-2024,Delivered
C4539,Other,Adult,Peshawar,5/21/2024,O8539,10/21/2023,Subway,Pasta,Chinese,1,1425.71,Card,18,2/23/2025,26,Active,4,06-10-2025,Delayed
C5751,Other,Adult,Karachi,9/14/2024,O9751,10/21/2023,Burger King,Pizza,Fast Food,3,557.9,Cash,20,4/27/2025,265,Inactive,5,6/22/2025,Delayed
C1231,Female,Teenager,Karachi,10/29/2023,O5231,10/21/2023,KFC,Pasta,Italian,3,1173.19,Wallet,46,02-08-2025,362,Inactive,1,8/31/2024,Delayed
C3559,Other,Senior,Karachi,07-12-2024,O7559,10/21/2023,McDonald's,Sandwich,Italian,3,686.97,Wallet,12,01-09-2025,431,Active,,03-01-2025,Cancelled
C4114,Other,Adult,Lahore,12/22/2023,O8114,10/21/2023,McDonald's,Fries,Italian,4,1499.59,Cash,28,06-06-2025,452,Active,,1/23/2025,Cancelled
C1420,Male,Teenager,Multan,03-10-2025,O5420,10/21/2023,McDonald's,Burger,Chinese,2,186.18,Cash,40,5/19/2025,389,Inactive,3,07-09-2025,Delivered
C1239,Other,Teenager,Karachi,01-02-2025,O5239,10/21/2023,Subway,Fries,Italian,5,232.07,Wallet,46,1/15/2025,180,Inactive,,1/30/2025,Cancelled
C3716,Other,Teenager,Lahore,12/25/2023,O7716,10/21/2023,Burger King,Sandwich,Continental,1,1412.49,Wallet,45,3/30/2025,222,Inactive,,10-12-2024,Cancelled
C3537,Male,Teenager,Islamabad,9/16/2024,O7537,10/22/2023,KFC,Burger,Fast Food,5,1133.59,Card,26,10/14/2024,474,Active,3,9/30/2024,Delayed
C1001,Male,Adult,Multan,8/27/2024,O5001,10/22/2023,Pizza Hut,Pasta,Fast Food,5,322.72,Cash,45,1/25/2025,417,Active,5,12/27/2024,Delayed
C2692,Male,Adult,Multan,12/19/2023,O6692,10/22/2023,Burger King,Sandwich,Continental,4,209.85,Wallet,14,11-11-2024,456,Inactive,3,04-05-2025,Delayed
C1048,Female,Senior,Peshawar,5/31/2025,O5048,10/22/2023,KFC,Pizza,Fast Food,4,1006.92,Card,45,1/30/2025,41,Active,3,2/21/2025,Delayed
C1524,Female,Senior,Lahore,11-05-2023,O5524,10/22/2023,Pizza Hut,Pasta,Continental,1,862.12,Wallet,4,10/18/2024,24,Active,5,1/15/2025,Delivered
C2450,Male,Senior,Peshawar,5/30/2024,O6450,10/22/2023,KFC,Sandwich,Fast Food,2,384.71,Cash,24,02-01-2025,420,Active,3,11-09-2024,Delayed
C4552,Other,Adult,Karachi,2/17/2024,O8552,10/23/2023,McDonald's,Fries,Continental,5,1271.19,Card,17,01-03-2025,143,Inactive,,10-12-2024,Cancelled
C3721,Female,Teenager,Karachi,03-09-2024,O7721,10/23/2023,Pizza Hut,Sandwich,Chinese,2,823.3,Cash,49,1/20/2025,300,Active,5,12/23/2024,Delivered
C2219,Other,Teenager,Karachi,1/21/2024,O6219,10/23/2023,Pizza Hut,Sandwich,Italian,4,1014.88,Card,26,11/28/2024,54,Inactive,,9/21/2024,Cancelled
C1695,Female,Adult,Lahore,04-07-2024,O5695,10/23/2023,Pizza Hut,Fries,Fast Food,2,804.72,Card,3,01-08-2025,328,Active,5,09-11-2024,Delayed
C3369,Female,Senior,Lahore,4/24/2024,O7369,10/23/2023,Pizza Hut,Fries,Chinese,4,1081.64,Cash,18,01-05-2025,27,Active,,03-05-2025,Cancelled
C1954,Other,Teenager,Multan,03-02-2024,O5954,10/23/2023,Pizza Hut,Pasta,Chinese,2,815.3,Card,7,9/29/2024,343,Active,,5/17/2025,Cancelled
C4009,Female,Teenager,Peshawar,12/31/2023,O8009,10/23/2023,Subway,Burger,Dessert,4,990.4,Cash,30,9/25/2024,88,Inactive,,6/23/2025,Cancelled
C5726,Male,Teenager,Peshawar,10/14/2024,O9726,10/23/2023,KFC,Burger,Italian,2,881.98,Card,11,08-07-2025,471,Active,4,8/21/2025,Delayed
C2285,Male,Adult,Lahore,05-02-2025,O6285,10/23/2023,Subway,Sandwich,Italian,2,641.06,Wallet,24,10/23/2024,407,Active,,7/21/2025,Cancelled
C2708,Other,Teenager,Islamabad,2/28/2025,O6708,10/23/2023,Subway,Fries,Chinese,4,293.46,Wallet,31,4/23/2025,193,Active,,03-01-2025,Cancelled
C4363,Female,Teenager,Islamabad,9/30/2023,O8363,10/23/2023,Pizza Hut,Sandwich,Continental,2,1054.55,Cash,18,06-02-2025,43,Inactive,2,10-12-2024,Delivered
C2374,Male,Senior,Multan,01-12-2024,O6374,10/23/2023,Burger King,Burger,Continental,1,1033.01,Card,43,3/27/2025,27,Inactive,,2/15/2025,Cancelled
C5541,Female,Senior,Islamabad,12/25/2024,O9541,10/23/2023,Subway,Fries,Continental,5,210.1,Wallet,50,11/14/2024,77,Inactive,,03-01-2025,Cancelled
C3760,Other,Senior,Lahore,10/30/2023,O7760,10/23/2023,Subway,Pasta,Fast Food,1,1022.96,Card,25,01-07-2025,61,Inactive,5,08-08-2025,Delivered
C4883,Male,Teenager,Lahore,10/15/2023,O8883,10/23/2023,Pizza Hut,Burger,Italian,4,265.07,Card,2,7/19/2025,500,Active,1,07-01-2025,Delivered
C2781,Female,Adult,Karachi,04-03-2025,O6781,10/23/2023,Subway,Sandwich,Italian,5,841.99,Cash,23,09-04-2024,470,Inactive,1,02-12-2025,Delivered
C4452,Female,Teenager,Islamabad,12-09-2024,O8452,10/24/2023,Pizza Hut,Burger,Chinese,5,825.12,Card,12,1/13/2025,250,Active,,4/20/2025,Cancelled
C5627,Male,Senior,Islamabad,10-08-2023,O9627,10/24/2023,KFC,Sandwich,Continental,3,1406.75,Cash,49,10/13/2024,86,Inactive,1,10-09-2024,Delayed
C3138,Other,Adult,Islamabad,6/30/2024,O7138,10/24/2023,McDonald's,Pasta,Chinese,4,1182.54,Card,3,3/16/2025,331,Inactive,1,10/30/2024,Delivered
C3255,Female,Senior,Islamabad,10/14/2023,O7255,10/24/2023,Subway,Burger,Chinese,4,500.85,Wallet,35,10-11-2024,166,Active,5,08-10-2025,Delivered
C6072,Male,Teenager,Lahore,2/29/2024,O10072,10/24/2023,McDonald's,Pasta,Continental,1,527.61,Card,37,3/26/2025,371,Active,,1/18/2025,Cancelled
C6712,Other,Senior,Lahore,05-10-2024,O10712,10/24/2023,KFC,Pasta,Italian,5,277.78,Card,46,2/24/2025,412,Inactive,4,12-06-2024,Delivered
C4146,Other,Teenager,Lahore,03-09-2024,O8146,10/24/2023,KFC,Pizza,Fast Food,1,905.27,Wallet,15,1/24/2025,238,Inactive,5,4/22/2025,Delivered
C5653,Female,Adult,Karachi,12-08-2023,O9653,10/24/2023,McDonald's,Pasta,Italian,2,289.67,Cash,42,07-08-2025,107,Active,1,3/26/2025,Delivered
C4168,Male,Teenager,Karachi,08-09-2024,O8168,10/24/2023,Pizza Hut,Pizza,Fast Food,1,1470.46,Cash,4,4/17/2025,78,Active,,02-02-2025,Cancelled
C4773,Female,Teenager,Lahore,8/18/2025,O8773,10/24/2023,Burger King,Pizza,Dessert,1,1025.78,Wallet,6,02-06-2025,85,Active,5,10/20/2024,Delayed
C1895,Male,Adult,Multan,3/14/2024,O5895,10/24/2023,Pizza Hut,Fries,Chinese,4,1018.61,Card,38,08-04-2025,142,Active,4,9/18/2024,Delayed
C3973,Female,Teenager,Peshawar,12/20/2023,O7973,10/24/2023,McDonald's,Burger,Italian,5,857.77,Cash,11,11/17/2024,263,Inactive,3,8/19/2025,Delivered
C4763,Female,Adult,Karachi,11/19/2024,O8763,10/24/2023,KFC,Sandwich,Chinese,4,371.85,Cash,31,2/14/2025,10,Inactive,1,01-08-2025,Delivered
C3667,Male,Teenager,Karachi,3/28/2024,O7667,10/24/2023,Subway,Pasta,Italian,2,1061.01,Wallet,18,12/28/2024,383,Inactive,,2/24/2025,Cancelled
C3950,Male,Adult,Islamabad,03-02-2025,O7950,10/24/2023,McDonald's,Burger,Fast Food,3,309.01,Cash,23,05-06-2025,98,Inactive,,8/22/2024,Cancelled
C6937,Male,Senior,Peshawar,11/18/2023,O10937,10/25/2023,KFC,Pizza,Fast Food,2,1288.98,Card,10,07-05-2025,8,Inactive,1,11-05-2024,Delivered
C4687,Other,Adult,Lahore,5/25/2024,O8687,10/25/2023,Pizza Hut,Burger,Italian,3,652.57,Wallet,43,4/24/2025,408,Active,3,01-02-2025,Delayed
C2411,Male,Senior,Lahore,4/24/2024,O6411,10/25/2023,Burger King,Sandwich,Continental,2,540.76,Cash,16,7/14/2025,398,Active,1,08-09-2025,Delayed
C5390,Female,Senior,Peshawar,7/20/2024,O9390,10/25/2023,Pizza Hut,Pasta,Chinese,1,1277.21,Cash,48,7/13/2025,251,Inactive,,7/19/2025,Cancelled
C1353,Other,Senior,Lahore,12/28/2023,O5353,10/25/2023,Burger King,Fries,Fast Food,5,904.2,Card,22,9/26/2024,62,Active,1,09-04-2024,Delayed
C4860,Female,Teenager,Islamabad,7/29/2024,O8860,10/25/2023,KFC,Pasta,Continental,5,1212.26,Wallet,17,6/14/2025,160,Inactive,,3/16/2025,Cancelled
C5719,Female,Teenager,Islamabad,12-07-2023,O9719,10/25/2023,Burger King,Sandwich,Fast Food,5,800.07,Wallet,20,08-05-2025,203,Inactive,4,3/14/2025,Delayed
C5415,Female,Teenager,Karachi,11/21/2024,O9415,10/26/2023,Pizza Hut,Sandwich,Dessert,2,746.82,Card,37,07-01-2025,213,Active,2,7/27/2025,Delivered
C4233,Female,Teenager,Peshawar,11/21/2024,O8233,10/26/2023,KFC,Pasta,Dessert,4,455.11,Card,25,5/18/2025,173,Active,3,12/30/2024,Delivered
C5029,Male,Teenager,Lahore,11/26/2023,O9029,10/26/2023,McDonald's,Sandwich,Fast Food,4,179.04,Card,48,1/16/2025,332,Inactive,,09-04-2024,Cancelled
C4266,Male,Senior,Multan,7/21/2024,O8266,10/26/2023,Subway,Sandwich,Fast Food,2,185.45,Cash,25,09-11-2024,98,Inactive,4,12-12-2024,Delivered
C6183,Other,Teenager,Lahore,12-01-2024,O10183,10/26/2023,Burger King,Fries,Fast Food,5,618.18,Card,6,3/16/2025,406,Inactive,2,3/18/2025,Delivered
C3670,Female,Senior,Karachi,7/17/2025,O7670,10/26/2023,Pizza Hut,Sandwich,Fast Food,3,1433,Cash,19,1/31/2025,310,Inactive,,10/24/2024,Cancelled
C2723,Female,Teenager,Multan,3/18/2024,O6723,10/27/2023,KFC,Sandwich,Dessert,1,814.63,Card,13,04-09-2025,486,Active,3,2/18/2025,Delivered
C1329,Female,Senior,Peshawar,11/22/2023,O5329,10/27/2023,McDonald's,Pasta,Dessert,3,1466.41,Card,26,8/19/2025,72,Active,3,01-02-2025,Delivered
C4403,Male,Senior,Peshawar,11/29/2024,O8403,10/27/2023,Pizza Hut,Pasta,Dessert,4,1313.69,Cash,15,05-07-2025,487,Inactive,,12/31/2024,Cancelled
C4627,Other,Senior,Islamabad,08-08-2025,O8627,10/27/2023,Burger King,Fries,Dessert,3,943.38,Wallet,10,12/26/2024,16,Inactive,,12/29/2024,Cancelled
C4562,Other,Senior,Karachi,12-11-2024,O8562,10/27/2023,Subway,Sandwich,Dessert,1,1264.17,Card,15,09-01-2024,246,Active,4,11/15/2024,Delivered
C6555,Other,Teenager,Multan,05-10-2024,O10555,10/27/2023,McDonald's,Sandwich,Dessert,1,1351.11,Card,48,5/16/2025,458,Inactive,1,12/24/2024,Delayed
C4178,Female,Adult,Peshawar,7/14/2025,O8178,10/27/2023,Burger King,Pizza,Chinese,5,1174.49,Wallet,13,3/28/2025,118,Inactive,,11-07-2024,Cancelled
C4229,Female,Senior,Multan,05-09-2024,O8229,10/27/2023,Burger King,Burger,Italian,1,303.3,Card,42,8/30/2024,457,Active,,10/14/2024,Cancelled
C1226,Other,Teenager,Lahore,1/31/2025,O5226,10/27/2023,Burger King,Fries,Fast Food,5,1053.52,Wallet,34,02-08-2025,186,Inactive,4,11/22/2024,Delayed
C1686,Male,Adult,Karachi,7/27/2024,O5686,10/28/2023,Burger King,Sandwich,Fast Food,5,1480.61,Card,6,11-10-2024,490,Active,,2/25/2025,Cancelled
C6422,Other,Teenager,Peshawar,04-12-2025,O10422,10/28/2023,McDonald's,Pasta,Chinese,1,1016.6,Wallet,30,12/29/2024,108,Inactive,2,2/18/2025,Delayed
C2044,Male,Senior,Peshawar,7/26/2025,O6044,10/28/2023,Subway,Fries,Dessert,3,361.99,Wallet,15,03-04-2025,146,Inactive,4,01-12-2025,Delivered
C6247,Other,Senior,Islamabad,04-10-2024,O10247,10/28/2023,Burger King,Burger,Fast Food,5,558.63,Card,21,09-11-2024,439,Active,,7/25/2025,Cancelled
C6676,Female,Senior,Lahore,03-01-2024,O10676,10/28/2023,Pizza Hut,Pasta,Chinese,5,1234.61,Wallet,24,5/25/2025,350,Active,5,10/16/2024,Delivered
C6152,Female,Adult,Multan,12/27/2024,O10152,10/28/2023,McDonald's,Fries,Chinese,2,294.61,Card,19,8/13/2025,254,Active,,10/25/2024,Cancelled
C6848,Other,Senior,Peshawar,6/27/2024,O10848,10/28/2023,Subway,Pizza,Fast Food,4,963.48,Cash,25,6/22/2025,274,Inactive,3,1/27/2025,Delivered
C5347,Male,Teenager,Peshawar,2/14/2024,O9347,10/28/2023,Pizza Hut,Pizza,Italian,5,267.94,Wallet,16,09-11-2024,425,Active,4,11/26/2024,Delivered
C3272,Male,Teenager,Islamabad,9/30/2024,O7272,10/29/2023,Subway,Pizza,Italian,2,1053.87,Card,38,9/13/2024,411,Active,,09-03-2024,Cancelled
C2603,Male,Adult,Peshawar,5/29/2024,O6603,10/29/2023,KFC,Fries,Continental,2,936.85,Cash,16,7/27/2025,493,Inactive,4,5/26/2025,Delayed
C5673,Female,Adult,Peshawar,6/22/2024,O9673,10/29/2023,McDonald's,Sandwich,Italian,2,933.33,Cash,30,12/31/2024,480,Active,,6/18/2025,Cancelled
C3692,Female,Teenager,Lahore,3/31/2024,O7692,10/29/2023,McDonald's,Pizza,Dessert,5,290.86,Card,26,11/28/2024,45,Active,2,4/22/2025,Delivered
C1697,Male,Adult,Peshawar,06-07-2025,O5697,10/29/2023,KFC,Pasta,Italian,3,359.65,Wallet,24,7/27/2025,421,Inactive,3,9/20/2024,Delivered
C6930,Female,Adult,Lahore,12/31/2023,O10930,10/29/2023,Subway,Fries,Chinese,4,910.23,Cash,23,5/23/2025,97,Active,,01-01-2025,Cancelled
C5580,Male,Adult,Peshawar,06-02-2024,O9580,10/29/2023,Subway,Pizza,Continental,5,544.34,Wallet,40,9/20/2024,74,Inactive,3,4/25/2025,Delayed
C5033,Male,Teenager,Lahore,9/24/2024,O9033,10/29/2023,KFC,Burger,Continental,2,762.24,Wallet,8,06-12-2025,244,Inactive,,06-05-2025,Cancelled
C4571,Other,Teenager,Islamabad,05-06-2024,O8571,10/29/2023,Subway,Pasta,Italian,1,375.22,Cash,50,4/17/2025,435,Inactive,4,11-04-2024,Delayed
C2892,Male,Senior,Lahore,9/21/2023,O6892,10/29/2023,McDonald's,Pizza,Italian,5,428.61,Cash,37,5/26/2025,304,Active,1,2/21/2025,Delivered
C1731,Female,Senior,Islamabad,06-06-2024,O5731,10/29/2023,Subway,Pasta,Continental,2,793.33,Card,8,12/30/2024,499,Inactive,,11/25/2024,Cancelled
C3535,Other,Teenager,Islamabad,8/17/2024,O7535,10/29/2023,KFC,Sandwich,Chinese,5,1350.13,Card,2,11/25/2024,58,Active,3,1/28/2025,Delivered
C1240,Male,Senior,Multan,2/17/2025,O5240,10/29/2023,Pizza Hut,Sandwich,Italian,5,920.95,Card,22,04-02-2025,78,Inactive,4,08-06-2025,Delivered
C1578,Other,Teenager,Islamabad,07-04-2024,O5578,10/29/2023,KFC,Pizza,Italian,4,128.82,Wallet,17,2/25/2025,295,Inactive,,2/27/2025,Cancelled
C5467,Male,Senior,Multan,8/22/2024,O9467,10/30/2023,Subway,Pasta,Italian,2,552.13,Cash,8,11/14/2024,321,Inactive,3,3/31/2025,Delayed
C2201,Other,Adult,Multan,04-03-2025,O6201,10/30/2023,KFC,Pizza,Continental,5,1462.68,Wallet,45,8/23/2024,388,Inactive,1,09-05-2024,Delayed
C2293,Female,Teenager,Lahore,04-07-2025,O6293,10/30/2023,KFC,Pizza,Italian,1,1143.43,Wallet,50,09-10-2024,338,Active,5,10/22/2024,Delivered
C4994,Female,Teenager,Multan,04-02-2025,O8994,10/30/2023,Subway,Burger,Dessert,1,1217.19,Cash,7,05-05-2025,88,Active,2,7/18/2025,Delivered
C3715,Other,Teenager,Multan,04-12-2025,O7715,10/30/2023,Pizza Hut,Burger,Italian,4,1049.77,Card,26,11/20/2024,139,Inactive,5,10/22/2024,Delivered
C4227,Female,Teenager,Lahore,10-11-2023,O8227,10/30/2023,Pizza Hut,Pasta,Continental,4,917.23,Wallet,41,3/26/2025,479,Inactive,,9/15/2024,Cancelled
C2966,Male,Teenager,Islamabad,05-04-2024,O6966,10/30/2023,Subway,Pizza,Italian,1,1049.57,Card,11,1/13/2025,383,Active,5,4/25/2025,Delivered
C3593,Other,Teenager,Karachi,7/25/2025,O7593,10/30/2023,KFC,Sandwich,Italian,4,802.08,Cash,26,5/18/2025,88,Inactive,,11/21/2024,Cancelled
C2037,Male,Senior,Multan,5/25/2024,O6037,10/31/2023,Burger King,Fries,Chinese,1,1049.51,Cash,26,11-02-2024,307,Active,4,1/23/2025,Delivered
C1275,Female,Senior,Karachi,5/27/2024,O5275,10/31/2023,Pizza Hut,Pasta,Chinese,2,1035.4,Wallet,44,10-12-2024,132,Inactive,1,2/17/2025,Delayed
C6235,Male,Adult,Lahore,3/28/2025,O10235,10/31/2023,KFC,Pasta,Continental,3,1472.47,Cash,23,1/29/2025,248,Active,3,4/18/2025,Delayed
C4746,Female,Senior,Peshawar,05-02-2024,O8746,10/31/2023,Subway,Pizza,Dessert,1,1362.27,Wallet,13,5/27/2025,71,Inactive,,11-02-2024,Cancelled
C6791,Male,Senior,Peshawar,01-07-2025,O10791,10/31/2023,Burger King,Burger,Fast Food,2,603.36,Card,13,08-06-2025,418,Inactive,3,06-01-2025,Delayed
C5014,Other,Teenager,Karachi,05-01-2024,O9014,10/31/2023,McDonald's,Pasta,Dessert,3,1041.92,Cash,3,08-09-2025,360,Active,3,6/27/2025,Delayed
C2371,Male,Adult,Lahore,03-12-2025,O6371,10/31/2023,Pizza Hut,Sandwich,Fast Food,2,1339.73,Cash,14,10/22/2024,66,Inactive,1,10-03-2024,Delayed
C2405,Other,Adult,Islamabad,5/24/2025,O6405,10/31/2023,Subway,Sandwich,Dessert,1,1468.01,Cash,12,12/30/2024,312,Active,,08-01-2025,Cancelled
C6656,Male,Teenager,Lahore,01-11-2025,O10656,10/31/2023,KFC,Burger,Fast Food,5,1111.96,Cash,8,8/18/2025,119,Active,1,1/16/2025,Delayed
C2504,Female,Adult,Islamabad,3/23/2024,O6504,10/31/2023,McDonald's,Pizza,Chinese,2,1401.08,Card,32,08-09-2025,293,Inactive,1,11/19/2024,Delivered
C4610,Male,Teenager,Karachi,1/25/2024,O8610,11-01-2023,McDonald's,Burger,Dessert,3,732.93,Cash,31,5/14/2025,428,Inactive,,10-09-2024,Cancelled
C2822,Male,Adult,Peshawar,5/29/2025,O6822,11-01-2023,Burger King,Sandwich,Italian,2,211,Wallet,10,2/18/2025,452,Active,4,4/20/2025,Delivered
C3090,Male,Adult,Karachi,10/22/2024,O7090,11-01-2023,Burger King,Burger,Continental,3,1431.66,Cash,48,5/14/2025,302,Inactive,,10/31/2024,Cancelled
C6137,Female,Senior,Islamabad,05-07-2025,O10137,11-01-2023,Burger King,Pizza,Fast Food,2,789.22,Card,48,5/16/2025,393,Inactive,,10-05-2024,Cancelled
C3972,Female,Adult,Multan,1/18/2025,O7972,11-01-2023,Pizza Hut,Burger,Fast Food,1,618.05,Cash,33,11/27/2024,12,Inactive,4,8/20/2025,Delivered
C6734,Other,Teenager,Peshawar,08-02-2025,O10734,11-01-2023,Pizza Hut,Burger,Dessert,4,1001.16,Card,37,03-05-2025,267,Inactive,1,5/26/2025,Delivered
C4839,Other,Adult,Islamabad,06-07-2025,O8839,11-01-2023,Subway,Pizza,Continental,3,1120.67,Wallet,20,12/18/2024,446,Active,1,5/17/2025,Delayed
C1851,Female,Adult,Peshawar,3/18/2024,O5851,11-01-2023,Burger King,Fries,Chinese,1,805.06,Card,23,1/13/2025,361,Inactive,,09-10-2024,Cancelled
C6599,Male,Senior,Karachi,11-09-2023,O10599,11-01-2023,KFC,Sandwich,Fast Food,3,1405.54,Wallet,5,8/26/2024,13,Active,2,6/30/2025,Delivered
C2999,Other,Teenager,Peshawar,11/16/2024,O6999,11-02-2023,Pizza Hut,Burger,Italian,2,1095.03,Wallet,49,07-01-2025,454,Inactive,4,2/28/2025,Delayed
C3673,Male,Teenager,Lahore,8/18/2024,O7673,11-02-2023,McDonald's,Burger,Italian,3,547.13,Cash,22,11/16/2024,358,Inactive,4,11/17/2024,Delayed
C4938,Male,Teenager,Lahore,3/22/2025,O8938,11-02-2023,KFC,Pizza,Chinese,4,1010.88,Cash,20,4/30/2025,229,Active,4,06-06-2025,Delivered
C6996,Male,Senior,Karachi,3/13/2025,O10996,11-02-2023,KFC,Pasta,Dessert,4,1117.04,Card,42,3/24/2025,120,Inactive,5,5/14/2025,Delayed
C5527,Male,Adult,Multan,05-06-2024,O9527,11-02-2023,KFC,Fries,Fast Food,2,114.1,Cash,10,8/29/2024,494,Inactive,,12/26/2024,Cancelled
C2499,Female,Senior,Karachi,11-05-2024,O6499,11-02-2023,Burger King,Burger,Chinese,4,942.14,Wallet,17,6/20/2025,456,Inactive,2,10/31/2024,Delivered
C5775,Male,Teenager,Multan,1/29/2025,O9775,11-02-2023,KFC,Pasta,Dessert,5,1409.81,Wallet,2,3/18/2025,344,Inactive,2,08-09-2025,Delivered
C3492,Other,Senior,Karachi,09-05-2023,O7492,11-02-2023,Pizza Hut,Pizza,Chinese,2,890.41,Card,16,1/30/2025,208,Active,,06-06-2025,Cancelled
C5297,Female,Senior,Karachi,11-08-2024,O9297,11-02-2023,Burger King,Pizza,Chinese,3,804.41,Wallet,3,02-06-2025,340,Inactive,5,5/27/2025,Delayed
C4456,Female,Adult,Peshawar,6/26/2024,O8456,11-02-2023,Pizza Hut,Fries,Continental,3,873.53,Cash,15,11-05-2024,40,Inactive,2,07-03-2025,Delivered
C3355,Other,Adult,Multan,08-12-2024,O7355,11-03-2023,McDonald's,Pasta,Chinese,3,1336.05,Cash,32,07-09-2025,464,Active,5,4/22/2025,Delayed
C2113,Other,Teenager,Peshawar,01-10-2025,O6113,11-03-2023,McDonald's,Fries,Dessert,4,1099.24,Cash,4,02-01-2025,194,Active,,12/21/2024,Cancelled
C1906,Male,Senior,Karachi,12/22/2023,O5906,11-03-2023,McDonald's,Burger,Dessert,2,538.18,Card,28,10/17/2024,280,Active,,10/13/2024,Cancelled
C3018,Male,Adult,Lahore,12/25/2023,O7018,11-03-2023,Subway,Pasta,Chinese,4,443.28,Cash,16,02-07-2025,415,Inactive,,05-02-2025,Cancelled
C2967,Female,Senior,Islamabad,09-01-2024,O6967,11-03-2023,KFC,Pizza,Fast Food,4,935.15,Cash,49,11-08-2024,389,Active,2,7/22/2025,Delivered
C3833,Male,Teenager,Multan,9/23/2024,O7833,11-03-2023,Pizza Hut,Fries,Chinese,5,214.58,Wallet,32,11/18/2024,157,Inactive,3,6/16/2025,Delivered
C5020,Male,Teenager,Multan,04-08-2024,O9020,11-03-2023,McDonald's,Fries,Fast Food,3,311.08,Wallet,48,6/23/2025,198,Active,4,10/20/2024,Delayed
C2561,Female,Adult,Peshawar,06-02-2025,O6561,11-03-2023,McDonald's,Fries,Italian,4,1266.3,Wallet,3,07-11-2025,458,Inactive,5,06-10-2025,Delayed
C1546,Female,Teenager,Lahore,12/25/2024,O5546,11-04-2023,Pizza Hut,Burger,Continental,2,853.16,Card,49,6/16/2025,181,Inactive,2,6/29/2025,Delivered
C4308,Other,Teenager,Karachi,04-02-2025,O8308,11-04-2023,KFC,Fries,Chinese,1,122.48,Card,21,02-12-2025,405,Active,4,09-07-2024,Delayed
C5087,Female,Adult,Lahore,12-03-2024,O9087,11-04-2023,McDonald's,Sandwich,Continental,4,1206.87,Card,15,3/15/2025,386,Inactive,4,1/22/2025,Delayed
C1910,Female,Teenager,Lahore,1/27/2024,O5910,11-04-2023,Pizza Hut,Pasta,Chinese,2,993.76,Cash,13,08-02-2025,145,Active,1,03-09-2025,Delivered
C6566,Male,Senior,Lahore,06-02-2024,O10566,11-04-2023,Burger King,Sandwich,Italian,3,586.44,Wallet,50,12/28/2024,2,Inactive,1,4/17/2025,Delayed
C5043,Female,Teenager,Peshawar,3/21/2024,O9043,11-04-2023,McDonald's,Pasta,Chinese,1,202.27,Cash,7,12/20/2024,491,Inactive,2,02-10-2025,Delivered
C3676,Other,Senior,Peshawar,4/14/2024,O7676,11-04-2023,Pizza Hut,Pasta,Dessert,2,1053.22,Card,7,10/15/2024,357,Inactive,,01-06-2025,Cancelled
